name,norad_id,epoch_year,epoch_day,inclination_deg,raan_deg,eccentricity,arg_perigee_deg,mean_anomaly_deg,mean_motion_rev_per_day,bstar_drag,classification,source,line1,line2,semi_major_axis_km,orbital_period_min,altitude_km
ODIN,26702,26,61.08492278,97.4091,96.82230000000001,0.0003937,158.8008,201.3412,934.6897284,0.0006398,U,active,1 26702U 01007A   26061.08492278  .00047709  00000+0  63980-3 0  9995,2 26702  97.4091  96.8223 0003937 158.8008 201.3412 15.57816214372657,6772.115578084422,92.43709155539705,401.11557808442194
USA 157 (MILSTAR-2 2),26715,26,61.05915134,11.4251,20.4163,0.0038267,183.61850000000004,187.1129,60.167031,0.0,U,active,1 26715U 01009A   26061.05915134  .00000098  00000+0  00000+0 0  9999,2 26715  11.4251  20.4163 0038267 183.6185 187.1129  1.00278385 31873,42162.881843084004,1436.0023847611826,35791.881843084004
BSAT-2A,26720,26,60.79927973,10.5054,48.4641,0.0006056,233.9905,142.9749,59.5085622,0.0,U,active,1 26720U 01011B   26060.79927973 -.00000260  00000+0  00000+0 0  9994,2 26720  10.5054  48.4641 0006056 233.9905 142.9749  0.99180937 90910,42473.33568215125,1451.891909430136,36102.33568215125
INTELSAT 10 (IS-10),26766,26,60.83426721,8.8196,60.34700000000001,0.0006029,263.9078,290.2832,59.425304399999995,0.0,U,active,1 26766U 01019A   26060.83426721 -.00000291  00000+0  00000+0 0  9996,2 26766   8.8196  60.3470 0006029 263.9078 290.2832  0.99042174 44519,42512.997924766016,1453.9260820345078,36141.997924766016
OMNI-M1,26857,26,60.9588396,44.8773,269.9678,0.0017746,28.2971,331.8369,235.4413404,0.0,U,active,1 26857U 01026A   26060.95883960 -.00000012  00000+0  00000+0 0  9991,2 26857  44.8773 269.9678 0017746  28.2971 331.8369  3.92402234201368,16979.08153472805,366.97038783933124,10608.081534728051
USA 159 (DSP 21),26880,26,60.22354522,12.6514,17.2107,0.0001877,242.61729999999997,290.62090000000006,60.16453560000001,0.0,U,active,1 26880U 01033A   26060.22354522 -.00000310  00000+0  00000+0 0  9993,2 26880  12.6514  17.2107 0001877 242.6173 290.6209  1.00274226 31883,42164.047674161586,1436.0619447713314,35793.047674161586
INTELSAT 902 (IS-902),26900,26,61.01086564,5.8463,73.0919,0.0004616,271.9894,128.5264,60.1626822,0.0,U,active,1 26900U 01039A   26061.01086564 -.00000299  00000+0  00000+0 0  9994,2 26900   5.8463  73.0919 0004616 271.9894 128.5264  1.00271137 89626,42164.91362009206,1436.10618477379,35793.91362009206
PCSAT (NO-44),26931,26,61.01481257,67.051,161.461,0.0007019,265.3752,94.6548,859.1443811999999,9.8424e-05,U,active,1 26931U 01043C   26061.01481257  .00000181  00000+0  98424-4 0  9992,2 26931  67.0510 161.4610 0007019 265.3752  94.6548 14.31907302275109,7163.4995642464255,100.56516912712833,792.4995642464255
PROBA-1,26958,26,61.18792236,97.96250000000002,66.0081,0.0057079,123.61809999999998,237.051,904.1839902,8.2143e-05,U,active,1 26958U 01049B   26061.18792236  .00001203  00000+0  82143-4 0  9994,2 26958  97.9625  66.0081 0057079 123.6181 237.0510 15.06973317327508,6923.591981003629,95.5557728697329,552.5919810036294
TIMED,26998,26,61.15118666,74.066,90.4937,0.0002919,284.1776,75.90840000000001,896.9963928000001,0.00013714,U,active,1 26998U 01055B   26061.15118666  .00001460  00000+0  13714-3 0  9993,2 26998  74.0660  90.4937 0002919 284.1776  75.9084 14.94993988314822,6960.528411824624,96.32145758167424,589.5284118246236
MAROC-TUBSAT,27004,26,61.11664951,99.7999,235.97689999999997,0.0020472,58.4611,57.5098,822.154536,3.6002000000000005e-05,U,active,1 27004U 01056D   26061.11664951 -.00000015  00000+0  36002-4 0  9994,2 27004  99.7999 235.9769 0020472  58.4611  57.5098 13.70257560211529,7376.783485580664,105.08973218144479,1005.7834855806641
COSMOS 2385,27056,26,61.16388341,82.5359,288.3082,0.0006918,111.215,37.0429,756.3377184000001,0.00013942,U,active,1 27056U 01058B   26061.16388341  .00000035  00000+0  13942-3 0  9992,2 27056  82.5359 288.3082 0006918 111.2150  37.0429 12.60562864112290,7798.75904211447,114.23468365795043,1427.7590421144696
COSMOS 2386,27057,26,61.11088459,82.5408,282.7276,7.06e-05,61.0685,299.0476,756.9684954,0.00020397000000000001,U,active,1 27057U 01058C   26061.11088459  .00000047  00000+0  20397-3 0  9990,2 27057  82.5408 282.7276 0000706  61.0685 299.0476 12.61614159113001,7794.42600287897,114.1394926275554,1423.4260028789704
USA 164 (MILSTAR-2 3),27168,26,61.09260481,11.052500000000002,22.5448,0.0099258,4.5543,185.0729,60.160976399999996,0.0,U,active,1 27168U 02001A   26061.09260481  .00000085  00000+0  00000+0 0  9993,2 27168  11.0525  22.5448 0099258   4.5543 185.0729  1.00268294 31883,42165.71064361206,1436.1469040253144,35794.71064361206
INTELSAT 904 (IS-904),27380,26,60.86875235,6.6525,70.4709,0.0006029,305.4368,64.9871,60.16235819999999,0.0,U,active,1 27380U 02007A   26060.86875235 -.00000241  00000+0  00000+0 0  9993,2 27380   6.6525  70.4709 0006029 305.4368  64.9871  1.00270597 50695,42165.06500400452,1436.1139188190932,35794.06500400452
AQUA,27424,26,61.1676149,98.4161,28.3963,7.08e-05,55.5022,66.7241,877.1727185999999,0.00024478,U,active,1 27424U 02022A   26061.16761490  .00001177  00000+0  24478-3 0  9997,2 27424  98.4161  28.3963 0000708  55.5022  66.7241 14.61954531267634,7065.007017827309,98.49827538856611,694.007017827309
DIRECTV 5 (TEMPO 1),27426,26,61.13845169,4.6046,76.649,0.0003583,268.6789,114.3249,60.1631202,0.0,U,active,1 27426U 02023A   26061.13845169 -.00000073  00000+0  00000+0 0  9999,2 27426   4.6046  76.6490 0003583 268.6789 114.3249  1.00271867 87056,42164.708973629655,1436.0957296227466,35793.708973629655
INTELSAT 905 (IS-905),27438,26,57.06815963,6.474,71.1375,0.0003033,266.5056,65.6055,60.1634664,0.0,U,active,1 27438U 02027A   26057.06815963  .00000083  00000+0  00000+0 0  9992,2 27438   6.4740  71.1375 0003033 266.5056  65.6055  1.00272444 50242,42164.54722058006,1436.0874658645002,35793.54722058006
GALAXY 3C (G-3C),27445,26,61.17644691,3.4588,79.4911,8.86e-05,32.0645,17.0799,60.162844199999995,0.0,U,active,1 27445U 02030A   26061.17644691 -.00000169  00000+0  00000+0 0  9995,2 27445   3.4588  79.4911 0000886  32.0645  17.0799  1.00271407 45425,42164.83792864537,1436.1023177823765,35793.83792864537
COSMOS 2390,27464,26,61.21026307,82.48060000000001,51.8407,0.0026222,130.5192,229.8178,746.7723486000001,0.00022639,U,active,1 27464U 02036A   26061.21026307  .00000042  00000+0  22639-3 0  9990,2 27464  82.4806  51.8407 0026222 130.5192 229.8178 12.44620581 74363,7865.2136187504375,115.69791002837354,1494.2136187504375
COSMOS 2391,27465,26,61.17430888,82.4807,48.4389,0.0027155,124.999,235.3646,746.965794,0.00030457,U,active,1 27465U 02036B   26061.17430888  .00000054  00000+0  30457-3 0  9999,2 27465  82.4807  48.4389 0027155 124.9990 235.3646 12.44942990 74537,7863.855631467655,115.66794717242433,1492.8556314676553
INTELSAT 906 (IS-906),27513,26,61.10161819,5.5303,74.2418,0.0003275,254.0311,292.3403,60.1634874,0.0,U,active,1 27513U 02041A   26061.10161819 -.00000003  00000+0  00000+0 0  9999,2 27513   5.5303  74.2418 0003275 254.0311 292.3403  1.00272479 85957,42164.53740891985,1436.0869645997284,35793.53740891985
LATINSAT B,27606,26,61.03868671,64.5531,219.0139,0.0085093,290.8943,68.3066,886.1057676,0.00015402,U,active,1 27606U 02058B   26061.03868671  .00000999  00000+0  15402-3 0  9991,2 27606  64.5531 219.0139 0085093 290.8943  68.3066 14.76842946246273,7017.444168134306,97.5052901799891,646.444168134306
SAUDISAT 1C (SO-50),27607,26,61.13101337,64.551,100.1496,0.0075065,282.0305,77.2395,889.6476996,0.00023411000000000002,U,active,1 27607U 02058C   26061.13101337  .00001835  00000+0  23411-3 0  9991,2 27607  64.5510 100.1496 0075065 282.0305  77.2395 14.82746166248584,6998.8062046976165,97.11709482174442,627.8062046976165
LATINSAT A,27612,26,61.03910638,64.554,294.30780000000004,0.0056711,263.988,95.4763,891.1445586,0.00013785,U,active,1 27612U 02058H   26061.03910638  .00001063  00000+0  13785-3 0  9994,2 27612  64.5540 294.3078 0056711 263.9880  95.4763 14.85240931251710,6990.966727571603,96.95396685778518,619.9667275716029
NIMIQ 2,27632,26,61.05512792,9.1989,58.008500000000005,0.0006512,286.2249,86.2497,60.1634706,0.0,U,active,1 27632U 02062A   26061.05512792 -.00000082  00000+0  00000+0 0  9995,2 27632   9.1989  58.0085 0006512 286.2249  86.2497  1.00272451 43118,42164.54525824756,1436.0873656115177,35793.54525824756
CORIOLIS,27640,26,61.01877292,98.7159,69.528,0.0014423,157.6775,202.5032,851.9455104,9.8551e-05,U,active,1 27640U 03001A   26061.01877292  .00000166  00000+0  98551-4 0  9998,2 27640  98.7159  69.5280 0014423 157.6775 202.5032 14.19909184199012,7203.796940718781,101.41493668935944,832.7969407187811
SORCE,27651,26,60.65958411,39.9903,154.8691,0.0016995,355.1751,4.887700000000001,901.8146322,0.00033948,U,active,1 27651U 03004A   26060.65958411  .00004516  00000+0  33948-3 0  9996,2 27651  39.9903 154.8691 0016995 355.1751   4.8877 15.03024387255714,6935.713683574943,95.80682871514846,564.7136835749434
NAVSTAR 51 (USA 166),27663,26,61.05796284,54.9079,219.2227,0.0148732,52.7008,54.1493,120.3398094,0.0,U,active,1 27663U 03005A   26061.05796284 -.00000003  00000+0  00000+0 0  9990,2 27663  54.9079 219.2227 0148732  52.7008  54.1493  2.00566349169166,26560.105476059423,717.9669008184419,20189.105476059423
USA 167,27691,26,61.0647847,10.7494,44.3541,0.000588,288.5598,88.51860000000002,60.162620399999994,0.0,U,active,1 27691U 03008A   26061.06478470 -.00000008  00000+0  00000+0 0  9994,2 27691  10.7494  44.3541 0005880 288.5598  88.5186  1.00271034  5705,42164.942495066796,1436.107659964891,35793.942495066796
NAVSTAR 52 (USA 168),27704,26,61.08767344,54.875600000000006,329.2044,0.0004803,339.0029,59.33189999999999,116.84577480000002,0.0,U,active,1 27704U 03010A   26061.08767344 -.00000092  00000+0  00000+0 0  9998,2 27704  54.8756 329.2044 0004803 339.0029  59.3319  1.94742958167836,27086.98494971967,739.436236764977,20715.98494971967
USA 169 (MILSTAR-2 4),27711,26,60.76235956,12.1872,30.700200000000002,0.0100185,3.371,192.0796,60.163621799999994,0.0,U,active,1 27711U 03012A   26060.76235956 -.00000274  00000+0  00000+0 0  9993,2 27711  12.1872  30.7002 0100185   3.3710 192.0796  1.00272703 31877,42164.474614429666,1436.0837565134752,35793.474614429666
ASIASAT 4,27718,26,60.66042229,4.4291,77.1036,0.0002699,265.3733,202.2757,60.162845399999995,0.0,U,active,1 27718U 03014A   26060.66042229 -.00000239  00000+0  00000+0 0  9991,2 27718   4.4291  77.1036 0002699 265.3733 202.2757  1.00271409 44227,42164.83736796926,1436.1022891380733,35793.83736796926
HELLAS-SAT 2,27811,26,60.80170641,7.0879,69.1641,0.0008125,240.35889999999998,128.6445,60.1631874,0.0,U,active,1 27811U 03020A   26060.80170641 -.00000099  00000+0  00000+0 0  9992,2 27811   7.0879  69.1641 0008125 240.3589 128.6445  1.00271979 41771,42164.67757603596,1436.0941255582482,35793.67757603596
THURAYA-2,27825,26,61.02630452,8.6737,32.3905,0.0003389,310.952,229.9418,60.16403639999999,0.0,U,active,1 27825U 03026A   26061.02630452  .00000112  00000+0  00000+0 0  9994,2 27825   8.6737  32.3905 0003389 310.9520 229.9418  1.00273394 83276,42164.28090611377,1436.0738602305612,35793.28090611377
OPTUS C1,27831,26,60.90583732,6.6215,70.7075,0.0006202,271.6998,299.1444,60.16282980000001,0.0,U,active,1 27831U 03028B   26060.90583732 -.00000166  00000+0  00000+0 0  9997,2 27831   6.6215  70.7075 0006202 271.6998 299.1444  1.00271383 51982,42164.84465676021,1436.102661514103,35793.84465676021
MOST,27843,26,60.99618264,98.7083,70.2038,0.0009489,195.8259,164.2623,852.7780110000001,6.5283e-05,U,active,1 27843U 03031D   26060.99618264  .00000099  00000+0  65283-4 0  9995,2 27843  98.7083  70.2038 0009489 195.8259 164.2623 14.21296685175483,7199.107841185747,101.31593320362947,828.107841185747
CUTE-1 (CO-55),27844,26,60.97663973,98.6778,70.8712,0.0010426,132.675,227.5308,854.5550484,0.00018931000000000002,U,active,1 27844U 03031E   26060.97663973  .00000393  00000+0  18931-3 0  9995,2 27844  98.6778  70.8712 0010426 132.6750 227.5308 14.24258414176415,7189.12407099459,101.10524788516362,818.1240709945896
CUBESAT XI-IV (CO-57),27848,26,60.98196454,98.6808,70.6753,0.0010041,149.2733,210.9035,854.1328794000001,0.00016659,U,active,1 27848U 03031J   26060.98196454  .00000336  00000+0  16659-3 0  9997,2 27848  98.6808  70.6753 0010041 149.2733 210.9035 14.23554799176129,7191.492769846668,101.15522079034486,820.4927698466681
SCISAT 1,27858,26,61.05140169,73.9311,24.1851,0.000593,119.30039999999998,240.87660000000002,888.7755192000001,0.00014167,U,active,1 27858U 03036A   26061.05140169  .00001069  00000+0  14167-3 0  9990,2 27858  73.9311  24.1851 0005930 119.3004 240.8766 14.81292532215583,7003.384206322277,97.21239855680308,632.3842063222774
COSMOS 2400,27868,26,61.20069757,82.4698,36.9257,0.0020456,291.393,68.4968,747.1126806,8.6008e-05,U,active,1 27868U 03037A   26061.20069757  .00000022  00000+0  86008-4 0  9994,2 27868  82.4698  36.9257 0020456 291.3930  68.4968 12.45187801 24224,7862.8248785441165,115.64520619649083,1491.8248785441165
COSMOS 2401,27869,26,61.18999355,82.4698,33.3575,0.002119,286.6178,73.2576,747.3005099999999,0.00048803999999999997,U,active,1 27869U 03037B   26061.18999355  .00000080  00000+0  48804-3 0  9993,2 27869  82.4698  33.3575 0021190 286.6178  73.2576 12.45500850 24453,7861.507308139338,115.61613948316455,1490.5073081393384
USA 170,27875,26,61.09373148,10.2748,48.9476,0.0001515,289.3075,239.56820000000002,60.165510000000005,0.0,U,active,1 27875U 03040A   26061.09373148  .00000114  00000+0  00000+0 0  9990,2 27875  10.2748  48.9476 0001515 289.3075 239.5682  1.00275850 31925,42163.592432623685,1436.038687281135,35792.592432623685
MOZHAETS 4 (RS22),27939,26,61.19292793,98.3426,242.5455,0.0010221,246.34410000000003,233.3581,883.9356210000001,0.00017934,U,active,1 27939U 03042A   26061.19292793  .00001105  00000+0  17934-3 0  9999,2 27939  98.3426 242.5455 0010221 246.3441 233.3581 14.73226035199794,7028.925138494594,97.74467500501373,657.9251384945937
LARETS,27944,26,61.14293788,98.4001,221.17610000000002,0.0012555,15.9741,344.1854000000001,878.3076666000001,2.5359e-05,U,active,1 27944U 03042F   26061.14293788  .00000082  00000+0  25359-4 0  9999,2 27944  98.4001 221.1761 0012555  15.9741 344.1854 14.63846111197703,7058.919444508724,98.37099604795822,687.9194445087242
GALAXY 13 (HORIZONS-1),27954,26,61.130565,1.141,85.3411,0.0002171,257.3716,74.1832,60.16293000000001,0.0,U,active,1 27954U 03044A   26061.13056500  .00000115  00000+0  00000+0 0  9998,2 27954   1.1410  85.3411 0002171 257.3716  74.1832  1.00271550 45498,42164.79784035008,1436.1002697175816,35793.79784035008
IRS-P6 (RESOURCESAT-1),28051,26,61.2141525,98.2067,102.89800000000001,0.0063149,303.964,124.69,861.6670008000001,8.628000000000001e-05,U,active,1 28051U 03046A   26061.21415250  .00000215  00000+0  86280-4 0  9999,2 28051  98.2067 102.8980 0063149 303.9640 124.6900 14.36111668165175,7149.51147431491,100.27075415419576,778.5114743149097
DMSP 5D-3 F16 (USA 172),28054,26,61.13659076,98.9999,84.2066,0.0008202,91.4766,314.2801,848.6751438,0.00010545,U,active,1 28054U 03048A   26061.13659076  .00000157  00000+0  10545-3 0  9996,2 28054  98.9999  84.2066 0008202  91.4766 314.2801 14.14458573154354,7222.291612204388,101.8057387814355,851.291612204388
CHUANGXIN 1 (CX-1),28058,26,60.6950432,98.5195,318.9244,0.0013097,144.6658,215.5405,869.1134454,9.708400000000001e-05,U,active,1 28058U 03049B   26060.69504320  .00000319  00000+0  97084-4 0  9996,2 28058  98.5195 318.9244 0013097 144.6658 215.5405 14.48522409180715,7108.615581598177,99.41164810795826,737.6155815981774
YAMAL 202,28089,26,60.89091323,6.0716,72.2485,0.0005661,239.6313,332.0073,60.163322400000006,0.0,U,active,1 28089U 03053A   26060.89091323 -.00000096  00000+0  00000+0 0  9991,2 28089   6.0716  72.2485 0005661 239.6313 332.0073  1.00272204 81625,42164.61450068955,1436.0909031180763,35793.61450068955
UFO 11 (USA 174),28117,26,60.96121756,8.8406,34.3382,0.0003532,289.8513,257.0162,60.1634022,0.0,U,active,1 28117U 03057A   26060.96121756 -.00000116  00000+0  00000+0 0  9992,2 28117   8.8406  34.3382 0003532 289.8513 257.0162  1.00272337 81376,42164.57721626239,1436.088998304687,35793.57721626239
NAVSTAR 53 (USA 175),28129,26,60.09927224,54.9651,27.2686,0.0003228,311.1031,48.8569,115.6070502,0.0,U,active,1 28129U 03058A   26060.09927224 -.00000083  00000+0  00000+0 0  9997,2 28129  54.9651  27.2686 0003228 311.1031  48.8569  1.92678417162385,27280.131634878264,747.3592644265913,20909.131634878264
USA 176 (DSP 22),28158,26,60.9271574,11.917100000000001,26.8517,0.0002752,272.3126,97.893,60.163561200000004,0.0,U,active,1 28158U 04004A   26060.92715740 -.00000172  00000+0  00000+0 0  9990,2 28158  11.9171  26.8517 0002752 272.3126  97.8930  1.00272602 31868,42164.502927987814,1436.0852030148774,35793.502927987814
ABS-4 (MOBISAT-1),28184,26,61.10101153,5.7703,73.3124,0.0005355,270.9256,272.974,60.1627866,0.0,U,active,1 28184U 04007A   26061.10101153  .00000024  00000+0  00000+0 0  9995,2 28184   5.7703  73.3124 0005355 270.9256 272.9740  1.00271311 51267,42164.864841120834,1436.103692710271,35793.864841120834
EUTELSAT 139 WEST A,28187,26,60.93790411,5.5568,73.2958,8.7e-05,52.34490000000001,329.3663,60.50028600000001,0.0,U,active,1 28187U 04008A   26060.93790411 -.00000223  00000+0  00000+0 0  9992,2 28187   5.5568  73.2958 0000870  52.3449 329.3663  1.00833810 80287,42007.90822381626,1428.0924225713577,35636.90822381626
NAVSTAR 54 (USA 177),28190,26,60.93963745,54.918,280.01930000000004,0.0110854,169.001,8.3941,120.334869,0.0,U,active,1 28190U 04009A   26060.93963745  .00000000  00000+0  00000+0 0  9991,2 28190  54.9180 280.0193 0110854 169.0010   8.3941  2.00558115160793,26560.832428816815,717.996377259529,20189.832428816815
SHIYAN-1 (SY-1),28220,26,61.15445154,97.879,132.4757,0.0006497,48.0581,312.1212,918.4605797999999,0.00057226,U,active,1 28220U 04012A   26061.15445154  .00016963  00000+0  57226-3 0  9994,2 28220  97.8790 132.4757 0006497  48.0581 312.1212 15.30767633194701,6851.657743350508,94.0704499465988,480.6577433505081
AMC-11,28252,26,61.14906147,0.0353,78.5774,0.0003229,264.1982,119.7005,60.163000800000006,0.0,U,active,1 28252U 04017A   26061.14906147 -.00000067  00000+0  00000+0 0  9990,2 28252   0.0353  78.5774 0003229 264.1982 119.7005  1.00271668 79794,42164.764760569786,1436.098579710472,35793.764760569786
INTELSAT 10-02,28358,26,61.08870479,0.0157,120.99390000000001,0.0001068,247.6732,182.1197,60.162344999999995,0.0,U,active,1 28358U 04022A   26061.08870479 -.00000029  00000+0  00000+0 0  9992,2 28358   0.0157 120.9939 0001068 247.6732 182.1197  1.00270575 79484,42165.07117152606,1436.1142339115938,35794.07117152606
NAVSTAR 55 (USA 178),28361,26,60.93807745,54.7877,91.0427,0.0159536,298.5462,58.789500000000004,120.33096780000001,0.0,U,active,1 28361U 04023A   26060.93807745  .00000018  00000+0  00000+0 0  9993,2 28361  54.7877  91.0427 0159536 298.5462  58.7895  2.00551613158883,26561.406504144077,718.0196551199016,20190.406504144077
APRIZESAT 2,28366,26,61.06060094,98.0899,233.1614,0.0105015,212.9361,146.5256,862.7886294,0.00012941,U,active,1 28366U 04025A   26061.06060094  .00000374  00000+0  12941-3 0  9999,2 28366  98.0899 233.1614 0105015 212.9361 146.5256 14.37981049136247,7143.313869051309,100.1404017807748,772.3138690513088
